Country,Code,Year, Ambient pollution,Underweight,Household air pollution,No handwashing facility,Secondhand smoke,Vitamin A deficiency,Zinc deficiency ,Short gestation,Non-exclusive breastfeeding,Low birth weight,Child wasting , Child stunting
Armenia,ARM,1990,164.41,32.1,179.98,34.5,231.86,3.98,12.72,91.14,97.33,50.77,393.69,102.32
Armenia,ARM,1991,145.15,28.48,155.93,29.96,202.37,3.23,11.96,76.33,85.08,42.3,351.03,91.05
Armenia,ARM,1992,131.79,25.95,140.83,27.12,182.57,2.69,11.55,67.67,76.91,37.42,321.93,83.12
Armenia,ARM,1993,116.9,23.01,124.32,23.99,161.03,2.21,10.85,58.62,67.8,32.66,288.1,74.14
Armenia,ARM,1994,102.04,19.85,106.25,20.77,139.09,1.78,9.9,50.43,58.32,28.67,250.97,64.33
Armenia,ARM,1995,85.74,16.57,88.99,17.39,116.64,1.43,8.72,42.29,48.74,24.38,212,54.03
Armenia,ARM,1996,73.57,13.86,73.48,14.53,98.08,1.16,7.19,34.89,40.86,20.53,179.91,45.6
Armenia,ARM,1997,62.47,11.38,59.52,11.97,81.39,0.94,5.87,28.86,33.83,17.15,150.4,37.83
Armenia,ARM,1998,54.6,9.63,49.52,10.13,69.53,0.78,4.84,24.11,29.17,14.32,129.79,32.38
Armenia,ARM,1999,50.7,8.64,43.46,9.12,63.2,0.7,4.26,21.76,26.8,12.71,118.83,29.32
Armenia,ARM,2000,46.3,7.72,38.01,8.12,57.01,0.64,3.61,19.05,24.51,10.94,108.24,26.37
Armenia,ARM,2001,42.34,6.83,32.85,7.17,51.25,0.59,2.94,16.76,22.09,9.42,97.9,23.5
Armenia,ARM,2002,36.76,5.71,26.97,5.94,44,0.55,2.28,14.3,18.77,8.02,83.98,19.79
Armenia,ARM,2003,32.44,4.81,21.94,4.97,38.28,0.52,1.9,12.45,15.81,7.11,72.85,16.84
Armenia,ARM,2004,30.03,4.26,18.76,4.38,35.06,0.5,1.6,11.76,14.28,6.7,66.18,14.98
Armenia,ARM,2005,27.78,3.77,15.73,3.85,31.95,0.47,1.33,10.96,13.03,6.09,60.05,13.34
Armenia,ARM,2006,23.91,3.12,12.27,3.15,26.93,0.39,1.08,9.12,10.97,4.98,50.68,11.09
Armenia,ARM,2007,22.42,2.76,10.44,2.8,24.81,0.34,0.92,8.98,10.07,4.96,45.88,9.88
Armenia,ARM,2008,23.1,2.7,9.59,2.73,25.05,0.33,0.87,9.5,10.08,5.36,45.67,9.68
Armenia,ARM,2009,24.73,2.78,9.41,2.81,26.48,0.34,0.93,10.32,10.42,5.9,47.87,9.99
Armenia,ARM,2010,26.36,2.84,9.14,2.88,27.89,0.35,0.93,11.29,10.88,6.52,49.9,10.21
Armenia,ARM,2011,27.19,2.79,8.71,2.89,28.11,0.35,0.95,11.88,10.87,6.85,49.87,10
Armenia,ARM,2012,25.17,2.52,7.73,2.67,26.28,0.32,0.89,12.02,10.08,6.97,45.87,9
Armenia,ARM,2013,22.62,2.27,6.89,2.43,24.28,0.3,0.85,11.68,9.19,6.77,42.06,8.06
Armenia,ARM,2014,20.29,2.04,6.04,2.2,22.23,0.27,0.79,10.97,8.33,6.39,38.52,7.19
Armenia,ARM,2015,19.84,1.87,5.21,2.02,20.65,0.26,0.73,10.44,7.69,6.14,35.84,6.5
Armenia,ARM,2016,17.67,1.72,4.73,1.86,19.09,0.24,0.71,9.52,7.06,5.59,33.66,5.93
Armenia,ARM,2017,16.15,1.54,4.1,1.66,17.14,0.22,0.64,8.67,6.37,5.1,30.46,5.19
Australia,AUS,1990,6.16,1.38,0.17,0.85,9,0.25,0.72,4.73,6.92,4.51,24.81,2.68
Australia,AUS,1991,5.27,1.15,0.13,0.71,7.49,0.2,0.66,4.16,5.64,3.98,20.67,2.23
Australia,AUS,1992,5.35,1.14,0.12,0.72,7.47,0.19,0.7,4.38,5.59,4.16,20.62,2.21
Australia,AUS,1993,4.67,0.99,0.1,0.63,6.48,0.16,0.66,3.84,4.77,3.61,17.91,1.93
Australia,AUS,1994,4.52,0.96,0.09,0.61,6.27,0.15,0.69,3.7,4.58,3.44,17.41,1.87
Australia,AUS,1995,4.35,0.93,0.08,0.59,6.1,0.14,0.68,3.55,4.47,3.26,16.97,1.81
Australia,AUS,1996,4.39,0.91,0.07,0.58,6.07,0.14,0.67,3.58,4.48,3.23,16.74,1.78
Australia,AUS,1997,4.47,0.91,0.07,0.58,6.12,0.13,0.68,3.63,4.5,3.18,16.64,1.75
Australia,AUS,1998,4.31,0.87,0.06,0.55,5.91,0.12,0.62,3.25,4.42,2.81,16.11,1.67
Australia,AUS,1999,4.47,0.91,0.06,0.57,6.18,0.13,0.58,3.25,4.78,2.78,16.84,1.72
Australia,AUS,2000,4.28,0.88,0.05,0.55,6.04,0.12,0.55,3.13,4.69,2.63,16.38,1.66
Australia,AUS,2001,4.43,0.92,0.05,0.56,6.22,0.13,0.57,3.06,4.84,2.56,17.03,1.72
Australia,AUS,2002,4.41,0.91,0.05,0.56,6.18,0.14,0.57,2.95,4.79,2.49,17.03,1.71
Australia,AUS,2003,4.51,0.95,0.05,0.57,6.31,0.16,0.58,2.74,4.94,2.3,17.73,1.78
Australia,AUS,2004,4.61,0.97,0.05,0.58,6.46,0.17,0.56,2.78,5.14,2.35,18.24,1.82
Australia,AUS,2005,4.66,0.97,0.05,0.59,6.57,0.17,0.53,3.08,5.29,2.64,18.31,1.83
Australia,AUS,2006,4.6,0.95,0.05,0.58,6.46,0.17,0.51,3.07,5.25,2.61,17.95,1.78
Australia,AUS,2007,4.37,0.9,0.04,0.55,6.14,0.16,0.49,2.89,4.96,2.42,17.01,1.69
Australia,AUS,2008,4.25,0.88,0.04,0.53,5.99,0.16,0.49,2.77,4.78,2.3,16.58,1.64
Australia,AUS,2009,4.16,0.85,0.04,0.52,5.88,0.15,0.49,2.72,4.62,2.27,16.18,1.61
Australia,AUS,2010,4.06,0.83,0.04,0.5,5.76,0.15,0.49,2.69,4.47,2.26,15.75,1.57
Australia,AUS,2011,3.92,0.76,0.03,0.46,5.29,0.13,0.46,2.53,4.07,2.13,14.37,1.43
Australia,AUS,2012,3.36,0.68,0.03,0.41,4.8,0.12,0.44,2.33,3.64,1.97,13,1.3
Australia,AUS,2013,3.29,0.71,0.03,0.42,4.97,0.12,0.47,2.39,3.71,2.02,13.48,1.34
Australia,AUS,2014,2.86,0.66,0.02,0.38,4.62,0.11,0.46,2.23,3.4,1.88,12.56,1.25
Australia,AUS,2015,2.84,0.67,0.02,0.39,4.72,0.11,0.47,2.25,3.52,1.89,12.91,1.28
Australia,AUS,2016,2.52,0.65,0.02,0.38,4.61,0.11,0.45,2.22,3.47,1.87,12.65,1.24
Australia,AUS,2017,2.44,0.64,0.02,0.38,4.53,0.1,0.44,2.2,3.46,1.85,12.47,1.22
Austria,AUT,1990,4.58,0.6,0.27,0.21,5.34,1.45,0.37,1.84,2.96,1.34,11.41,0.97
Austria,AUT,1991,4.2,0.55,0.24,0.19,4.83,1.32,0.37,1.82,2.72,1.32,10.46,0.89
Austria,AUT,1992,3.78,0.49,0.21,0.17,4.28,1.18,0.36,1.77,2.41,1.28,9.37,0.79
Austria,AUT,1993,2.98,0.39,0.16,0.14,3.34,0.92,0.32,1.47,1.86,1.07,7.4,0.62
Austria,AUT,1994,2.54,0.33,0.13,0.12,2.82,0.78,0.3,1.32,1.55,0.96,6.26,0.52
Austria,AUT,1995,1.99,0.26,0.09,0.09,2.19,0.61,0.26,1.09,1.2,0.8,4.89,0.41
Austria,AUT,1996,1.68,0.21,0.08,0.08,1.82,0.5,0.23,0.99,0.97,0.73,4.03,0.34
Austria,AUT,1997,1.45,0.18,0.06,0.07,1.55,0.43,0.21,0.9,0.83,0.66,3.44,0.28
Austria,AUT,1998,1.41,0.17,0.06,0.06,1.49,0.41,0.2,0.9,0.82,0.66,3.33,0.27
Austria,AUT,1999,1.29,0.15,0.05,0.06,1.35,0.37,0.17,0.86,0.77,0.63,3.02,0.24
Austria,AUT,2000,1.32,0.16,0.05,0.06,1.38,0.38,0.17,0.88,0.8,0.65,3.09,0.24
Austria,AUT,2001,1.27,0.15,0.05,0.06,1.33,0.36,0.16,0.84,0.78,0.63,2.96,0.23
Austria,AUT,2002,1.14,0.13,0.04,0.05,1.18,0.32,0.14,0.76,0.7,0.56,2.61,0.2
Austria,AUT,2003,1.22,0.14,0.04,0.05,1.26,0.34,0.14,0.84,0.76,0.62,2.76,0.22
Austria,AUT,2004,1.17,0.13,0.03,0.05,1.2,0.33,0.13,0.79,0.73,0.58,2.62,0.2
Austria,AUT,2005,1.05,0.12,0.03,0.05,1.09,0.29,0.12,0.73,0.64,0.54,2.34,0.18
Austria,AUT,2006,0.94,0.11,0.02,0.04,0.98,0.26,0.11,0.63,0.56,0.47,2.1,0.16
Austria,AUT,2007,0.9,0.1,0.02,0.04,0.97,0.25,0.1,0.59,0.54,0.44,2.03,0.16
Austria,AUT,2008,0.91,0.1,0.02,0.04,1.01,0.26,0.1,0.6,0.55,0.46,2.06,0.16
Austria,AUT,2009,0.92,0.1,0.02,0.04,1.05,0.26,0.1,0.6,0.56,0.47,2.1,0.16
Austria,AUT,2010,0.91,0.1,0.02,0.04,1.06,0.26,0.1,0.6,0.56,0.47,2.1,0.16
Austria,AUT,2011,0.83,0.09,0.02,0.03,0.94,0.23,0.09,0.52,0.5,0.42,1.87,0.15
Austria,AUT,2012,0.65,0.08,0.01,0.03,0.79,0.19,0.07,0.44,0.41,0.35,1.57,0.12
Austria,AUT,2013,0.6,0.07,0.01,0.03,0.74,0.18,0.07,0.42,0.38,0.34,1.46,0.12
Austria,AUT,2014,0.56,0.07,0.01,0.03,0.72,0.17,0.06,0.42,0.38,0.35,1.41,0.11
Austria,AUT,2015,0.59,0.07,0.01,0.03,0.75,0.18,0.07,0.45,0.39,0.37,1.46,0.11
Austria,AUT,2016,0.58,0.08,0.01,0.03,0.78,0.19,0.07,0.47,0.42,0.38,1.54,0.12
Austria,AUT,2017,0.53,0.07,0.01,0.03,0.71,0.18,0.06,0.42,0.39,0.34,1.43,0.11
Azerbaijan,AZE,1990,1006.2,389.64,1141.2,287.24,1336.05,269.32,218.25,962.89,832.68,530.59,3394.4,771.64
Azerbaijan,AZE,1991,989.11,370.42,1071.31,273.97,1283.47,259.79,215.53,936.91,806.77,517.71,3274.03,737.05
Azerbaijan,AZE,1992,949.94,348.06,1003.24,259.94,1214.68,247.78,212.86,891.77,767.71,493.86,3118.41,698.67
Azerbaijan,AZE,1993,895.66,323.67,933.94,245.18,1135.66,233.29,207.74,840.87,721.38,465.9,2937.01,652.3
Azerbaijan,AZE,1994,837.05,298.46,863.93,231.95,1055.59,218.04,201.56,798.23,674.32,441.63,2737.95,606.26
Azerbaijan,AZE,1995,768.67,273.47,802.61,219.66,972.83,202.02,194.09,756.18,626.03,417.47,2527.4,558.05
Azerbaijan,AZE,1996,723.61,252.43,735.5,208.53,897.7,188.21,177.07,711.49,584.77,391.09,2352.21,517.57
Azerbaijan,AZE,1997,675.18,232.42,663.55,197.07,820.79,174.57,160.91,660.88,543.56,360.8,2182.24,478.62
Azerbaijan,AZE,1998,633.77,217.76,613.31,189.35,762.54,164.42,147.7,621.47,514.77,336.92,2059.91,449.44
Azerbaijan,AZE,1999,587.49,200.26,550.47,178.81,699.52,151.98,131.56,576.69,481.37,312.6,1913.36,413.75
Azerbaijan,AZE,2000,530.08,178.89,486.06,163.78,631.68,137.11,113.23,528.44,440.73,288.69,1731.52,372.24
Azerbaijan,AZE,2001,479.49,155.29,423.33,143.79,564.23,121.27,85.76,477.08,397.84,262.56,1534.59,327.24
Azerbaijan,AZE,2002,458.91,140.06,380.97,131.93,532.74,113.12,69.31,452.99,378.91,250.95,1430.46,302.87
Azerbaijan,AZE,2003,448.46,129.34,353.33,123.4,517.65,108.87,57.84,435.22,371.69,241.41,1375.56,288.38
Azerbaijan,AZE,2004,444.77,121.66,329.24,116.14,511.26,107.03,49.4,416.91,370.91,230.63,1351.87,280.15
Azerbaijan,AZE,2005,433.65,112.74,297.06,105.3,497.6,103.33,41.37,393.29,364.65,216.31,1307.71,267.98
Azerbaijan,AZE,2006,432.59,104.53,264.8,93.77,488.2,99.13,35.72,372.78,358.77,204.76,1266.11,254.71
Azerbaijan,AZE,2007,423.51,94.81,239.07,80.36,477.14,92.74,30.57,350.25,347.94,193.38,1209.36,236.85
Azerbaijan,AZE,2008,418.16,86.53,219.69,69.75,473.36,86.66,26.65,339.48,337.51,191.71,1160.54,220.72
Azerbaijan,AZE,2009,413.61,80.44,205.12,61.52,471.93,82.04,23.68,331.45,329.39,191.19,1125.75,208.1
Azerbaijan,AZE,2010,409.26,76.48,190.91,54.95,468.7,78.69,21.33,327.87,322.56,192.27,1098.38,199.13
Azerbaijan,AZE,2011,413.43,73.22,177.57,50.39,459.61,75.59,20.61,323.63,314.1,191.97,1065.74,190.51
Azerbaijan,AZE,2012,391.24,70.34,169.51,47.05,451.5,72.79,19.87,320.24,306.62,192.07,1036.71,182.91
Azerbaijan,AZE,2013,383.83,67.15,158.86,43.85,438.64,69.65,19.05,312,296.96,188.69,1001.02,174.3
Azerbaijan,AZE,2014,351.05,63.75,149.91,41.05,422.57,66.21,18.13,303.18,285.54,184.89,959.03,165.42
Azerbaijan,AZE,2015,350.1,60.71,138.22,38.68,405.37,63.03,17.25,292.87,273.93,179.77,918.85,156.96
Azerbaijan,AZE,2016,319.26,56.91,126.17,36.05,380.89,59.02,16.16,278.7,257.76,172.12,864.09,146.58
Azerbaijan,AZE,2017,295.74,52.98,116.41,33.47,353.5,54.84,14.9,263.48,240.77,163.32,804.47,136.17
Bahamas,BHS,1990,2.23,0.34,0.54,0.57,0.93,0.34,0.1,1.84,1.46,0.83,5.28,0.69
Bahamas,BHS,1991,2.19,0.32,0.52,0.56,0.9,0.33,0.1,1.81,1.42,0.81,5.09,0.66
Bahamas,BHS,1992,2.14,0.31,0.49,0.55,0.87,0.31,0.1,1.74,1.37,0.77,4.92,0.64
Bahamas,BHS,1993,2.08,0.29,0.44,0.53,0.83,0.3,0.1,1.68,1.31,0.74,4.73,0.61
Bahamas,BHS,1994,2,0.28,0.4,0.51,0.8,0.29,0.1,1.58,1.25,0.69,4.56,0.58
Bahamas,BHS,1995,1.85,0.26,0.34,0.46,0.74,0.27,0.1,1.45,1.14,0.64,4.23,0.54
Bahamas,BHS,1996,1.76,0.24,0.3,0.43,0.69,0.25,0.09,1.35,1.06,0.59,3.96,0.5
Bahamas,BHS,1997,1.77,0.24,0.28,0.42,0.68,0.24,0.09,1.28,1.06,0.56,3.95,0.49
Bahamas,BHS,1998,1.79,0.24,0.25,0.41,0.68,0.24,0.08,1.21,1.06,0.53,4.02,0.49
Bahamas,BHS,1999,1.79,0.23,0.23,0.4,0.68,0.24,0.08,1.22,1.08,0.53,4.02,0.48
Bahamas,BHS,2000,1.74,0.23,0.21,0.39,0.66,0.23,0.07,1.19,1.06,0.52,3.91,0.47
Bahamas,BHS,2001,1.77,0.23,0.2,0.39,0.66,0.22,0.07,1.22,1.08,0.53,3.91,0.46
Bahamas,BHS,2002,1.75,0.22,0.19,0.38,0.64,0.21,0.07,1.21,1.07,0.52,3.81,0.45
Bahamas,BHS,2003,1.71,0.21,0.17,0.37,0.61,0.2,0.07,1.2,1.05,0.53,3.72,0.44
Bahamas,BHS,2004,1.67,0.21,0.16,0.36,0.59,0.19,0.06,1.23,1.03,0.54,3.62,0.42
Bahamas,BHS,2005,1.63,0.2,0.15,0.36,0.58,0.18,0.06,1.22,1.02,0.54,3.55,0.41
Bahamas,BHS,2006,1.63,0.2,0.14,0.35,0.55,0.18,0.06,1.22,1.01,0.54,3.47,0.4
Bahamas,BHS,2007,1.6,0.19,0.13,0.34,0.53,0.17,0.06,1.21,0.98,0.54,3.38,0.39
Bahamas,BHS,2008,1.57,0.19,0.12,0.33,0.5,0.17,0.06,1.19,0.96,0.53,3.3,0.38
Bahamas,BHS,2009,1.52,0.18,0.11,0.32,0.48,0.16,0.06,1.16,0.92,0.51,3.19,0.36
Bahamas,BHS,2010,1.44,0.17,0.1,0.31,0.45,0.16,0.06,1.09,0.87,0.48,3.04,0.34
Bahamas,BHS,2011,1.42,0.17,0.1,0.3,0.43,0.15,0.06,1.04,0.83,0.45,2.94,0.33
Bahamas,BHS,2012,1.35,0.17,0.09,0.3,0.43,0.15,0.06,1.04,0.83,0.45,2.94,0.33
Bahamas,BHS,2013,1.3,0.16,0.09,0.3,0.42,0.15,0.06,1.02,0.82,0.44,2.89,0.33
Bahamas,BHS,2014,1.21,0.16,0.09,0.3,0.42,0.14,0.06,1.01,0.81,0.43,2.85,0.32
Bahamas,BHS,2015,1.22,0.16,0.08,0.29,0.41,0.14,0.06,1,0.8,0.42,2.82,0.32
Bahamas,BHS,2016,1.14,0.16,0.08,0.29,0.4,0.14,0.06,0.99,0.8,0.41,2.78,0.31
Bahamas,BHS,2017,1.11,0.15,0.08,0.28,0.4,0.14,0.06,0.98,0.79,0.41,2.74,0.31
Bahrain,BHR,1990,3.87,0.54,0.09,0.3,1.24,0.53,0.06,0.76,1.16,0.41,6.64,0.85
Bahrain,BHR,1991,3.74,0.52,0.08,0.29,1.21,0.5,0.06,0.75,1.1,0.4,6.36,0.8
Bahrain,BHR,1992,3.55,0.49,0.06,0.27,1.15,0.46,0.06,0.71,1.04,0.38,6.01,0.75
Bahrain,BHR,1993,3.27,0.46,0.06,0.25,1.07,0.42,0.06,0.66,0.95,0.35,5.51,0.68
Bahrain,BHR,1994,2.87,0.4,0.05,0.22,0.94,0.36,0.05,0.57,0.81,0.31,4.83,0.59
Bahrain,BHR,1995,2.61,0.37,0.04,0.2,0.86,0.33,0.06,0.49,0.71,0.26,4.43,0.54
Bahrain,BHR,1996,2.2,0.31,0.03,0.17,0.72,0.28,0.05,0.39,0.59,0.21,3.73,0.45
Bahrain,BHR,1997,1.97,0.28,0.03,0.15,0.64,0.24,0.05,0.34,0.51,0.18,3.32,0.39
Bahrain,BHR,1998,1.88,0.27,0.03,0.14,0.61,0.23,0.05,0.31,0.48,0.17,3.17,0.37
Bahrain,BHR,1999,1.85,0.27,0.03,0.14,0.59,0.23,0.06,0.3,0.46,0.16,3.1,0.36
Bahrain,BHR,2000,1.83,0.27,0.03,0.14,0.59,0.22,0.06,0.28,0.44,0.15,3.06,0.35
Bahrain,BHR,2001,1.89,0.28,0.02,0.14,0.6,0.23,0.06,0.28,0.45,0.15,3.14,0.36
Bahrain,BHR,2002,1.78,0.26,0.02,0.13,0.56,0.21,0.06,0.25,0.42,0.14,2.94,0.33
Bahrain,BHR,2003,1.77,0.25,0.02,0.13,0.56,0.2,0.06,0.24,0.43,0.13,2.92,0.32
Bahrain,BHR,2004,1.81,0.26,0.02,0.14,0.57,0.2,0.06,0.24,0.45,0.13,2.99,0.32
Bahrain,BHR,2005,1.83,0.26,0.02,0.14,0.57,0.2,0.06,0.23,0.46,0.13,3.02,0.32
Bahrain,BHR,2006,1.84,0.26,0.02,0.14,0.57,0.21,0.06,0.23,0.47,0.13,3.01,0.31
Bahrain,BHR,2007,1.87,0.26,0.02,0.14,0.58,0.21,0.06,0.24,0.47,0.13,3.01,0.31
Bahrain,BHR,2008,1.86,0.25,0.02,0.14,0.57,0.21,0.06,0.24,0.47,0.13,2.96,0.29
Bahrain,BHR,2009,1.83,0.25,0.02,0.14,0.55,0.21,0.06,0.24,0.45,0.13,2.86,0.28
Bahrain,BHR,2010,1.78,0.24,0.01,0.13,0.53,0.2,0.06,0.24,0.43,0.13,2.74,0.27
Bahrain,BHR,2011,1.74,0.23,0.01,0.13,0.52,0.2,0.06,0.23,0.42,0.12,2.7,0.26
Bahrain,BHR,2012,1.85,0.23,0.01,0.14,0.53,0.2,0.06,0.24,0.43,0.12,2.72,0.26
Bahrain,BHR,2013,1.81,0.23,0.01,0.14,0.52,0.2,0.06,0.23,0.42,0.12,2.69,0.25
Bahrain,BHR,2014,1.73,0.22,0.01,0.14,0.5,0.19,0.06,0.23,0.41,0.12,2.64,0.25
Bahrain,BHR,2015,1.69,0.2,0.01,0.12,0.46,0.17,0.06,0.22,0.37,0.11,2.39,0.22
Bahrain,BHR,2016,1.51,0.18,0.01,0.11,0.41,0.15,0.05,0.2,0.34,0.11,2.15,0.2
Bahrain,BHR,2017,1.37,0.16,0.01,0.1,0.36,0.14,0.05,0.19,0.3,0.1,1.94,0.18
Bangladesh,BGD,1990,12576.16,29740.95,56524.53,16227.25,12266.86,7127.08,3628.33,25706.08,9751.48,7744.29,73915.01,27320.24
Bangladesh,BGD,1991,12784.83,28198.82,54620.05,15883.19,11729.63,6952.98,3385.31,25274.2,9589.54,7713.65,72196.33,26149.19
Bangladesh,BGD,1992,12424.68,25870.36,51404.41,15067.21,10886.46,6550.33,3069.98,24190.03,9130.19,7519.95,68200.68,24220.75
Bangladesh,BGD,1993,12141.41,23689.93,48252.42,14287.04,10098.4,6153.09,2780.17,23237.48,8733.86,7337.56,64310.14,22350.96
Bangladesh,BGD,1994,11860.15,21705.28,45526.63,13602.72,9407.83,5779.03,2491.92,22512.65,8427.99,7223,60706.44,20634.8
Bangladesh,BGD,1995,11508.82,19964.99,43169.75,12975.08,8785.73,5444.88,2248.71,21772.13,8115.29,7106.36,57489.33,19085.91
Bangladesh,BGD,1996,11394.96,18521.83,41047.58,12466.63,8248.34,5153.29,2040.37,21076.8,7831.08,7024.7,54901.46,17788.34
Bangladesh,BGD,1997,11299.9,17232.32,39088.35,12004.95,7739.98,4861.47,1863.15,20454.8,7553.98,6964.11,52474.38,16536.98
Bangladesh,BGD,1998,11084.4,15864.28,37058.78,11483.93,7222.25,4525.64,1695.44,19866.15,7236.56,6912.41,49570.18,15211.91
Bangladesh,BGD,1999,10990.43,14700.14,35233.13,11057.74,6816.19,4236.51,1552.61,19414.1,7000.19,6894.03,47120.48,14089.58
Bangladesh,BGD,2000,10840.78,13722.3,33694.14,10677.34,6526.73,3999.74,1427.86,18955.6,6825.12,6833.79,45069.33,13127.94
Bangladesh,BGD,2001,10708.27,12769.23,32112.49,10267.41,6265.96,3775.62,1314.95,18440.7,6665.99,6724.34,42963.09,12206.5
Bangladesh,BGD,2002,10552.23,11880,30342.57,9806.42,5984.04,3561.69,1223.64,17653.52,6459.73,6519.71,40872.07,11335.21
Bangladesh,BGD,2003,10310.05,10870.59,27946.14,9182.56,5604.91,3306.61,1134.02,16493.5,6132.15,6165.63,38244.16,10371.99
Bangladesh,BGD,2004,9825.22,9905.45,25741.56,8526.31,5212.89,3049.65,1046.93,15196,5752.48,5750.41,35606.96,9441.33
Bangladesh,BGD,2005,9243.51,8857.49,23244.47,7794.26,4781.14,2765.8,936.56,13828.87,5301.45,5283.72,32628.64,8440.87
Bangladesh,BGD,2006,8599.85,7802.93,20682.01,7028.77,4347.49,2469.32,824.66,12389.07,4712.25,4733.49,29542.89,7463.43
Bangladesh,BGD,2007,8081.32,7071.97,18791.65,6448.3,4052.57,2257.66,764.82,11047.15,4085.37,4159.79,27537.52,6800.62
Bangladesh,BGD,2008,7457.46,6138.74,16559.47,5770.91,3692.91,1978.74,671.5,9937.59,3401.85,3669.31,24660.09,5939.41
Bangladesh,BGD,2009,6885.94,5300.33,14514.64,5159.19,3350.51,1724.81,577.64,8995.01,2832.89,3264.92,21955.03,5164.36
Bangladesh,BGD,2010,6370.06,4636.09,13014.47,4683.4,3062.27,1525.54,501.47,8333.32,2418.16,3020.59,19725.09,4544.32
Bangladesh,BGD,2011,6006.43,4146.3,11850.56,4333.5,2839.77,1378.42,444.82,7851.51,2152.05,2878.56,18062.41,4094.96
Bangladesh,BGD,2012,5610.76,3598.4,10445.65,3914.75,2570.66,1209.5,383.82,7279.01,1935.48,2698.17,16053.01,3583.72
Bangladesh,BGD,2013,4921.63,3146.52,9462.9,3536.93,2329.15,1067.23,339.04,6720.78,1765.5,2518.33,14353.86,3157.18
Bangladesh,BGD,2014,4738.44,2758.48,8342.58,3216.64,2126.34,943.73,298.51,6310.57,1619.94,2395.64,12841.79,2792.35
Bangladesh,BGD,2015,4320.39,2424.23,7389.54,2892.17,1917.68,833.04,267.28,5764.49,1457.65,2216.37,11473.88,2472.5
Bangladesh,BGD,2016,3741.63,2125.13,6683.27,2614.02,1737.5,734.06,236.37,5368.03,1318.18,2094.2,10211.61,2176.43
Bangladesh,BGD,2017,3492.8,1870.75,5956.04,2370.49,1576.58,650.05,209.81,5012.68,1190.73,1984.24,9105.57,1931.55
Barbados,BRB,1990,1.22,0.14,0.01,0.27,0.28,0.13,0.05,0.89,0.53,0.52,1.96,0.26
Barbados,BRB,1991,1.2,0.14,0.01,0.27,0.27,0.13,0.05,0.86,0.53,0.49,1.94,0.26
Barbados,BRB,1992,1.16,0.13,0.01,0.26,0.26,0.13,0.05,0.82,0.52,0.46,1.88,0.25
Barbados,BRB,1993,1.11,0.12,0.01,0.24,0.25,0.12,0.05,0.78,0.49,0.44,1.79,0.23
Barbados,BRB,1994,1.1,0.12,0.01,0.24,0.25,0.12,0.04,0.78,0.5,0.44,1.78,0.23
Barbados,BRB,1995,1.1,0.11,0.01,0.24,0.25,0.12,0.04,0.78,0.5,0.44,1.75,0.22
Barbados,BRB,1996,1.09,0.11,0,0.24,0.25,0.12,0.04,0.77,0.5,0.42,1.74,0.22
Barbados,BRB,1997,1.09,0.11,0,0.23,0.25,0.12,0.04,0.76,0.5,0.42,1.74,0.21
Barbados,BRB,1998,1.1,0.11,0,0.23,0.24,0.11,0.04,0.75,0.5,0.42,1.73,0.21
Barbados,BRB,1999,1.09,0.11,0,0.23,0.24,0.11,0.04,0.75,0.51,0.42,1.72,0.21
Barbados,BRB,2000,1.05,0.1,0,0.22,0.24,0.1,0.04,0.74,0.5,0.41,1.67,0.2
Barbados,BRB,2001,1.07,0.1,0,0.23,0.24,0.1,0.04,0.74,0.5,0.41,1.67,0.2
Barbados,BRB,2002,1.07,0.1,0,0.23,0.24,0.1,0.04,0.77,0.51,0.43,1.65,0.2
Barbados,BRB,2003,1.11,0.1,0,0.24,0.24,0.1,0.04,0.82,0.53,0.45,1.68,0.2
Barbados,BRB,2004,1.08,0.1,0,0.23,0.24,0.09,0.04,0.82,0.52,0.46,1.61,0.19
Barbados,BRB,2005,1.08,0.1,0,0.23,0.24,0.09,0.04,0.86,0.53,0.48,1.59,0.19
Barbados,BRB,2006,1.06,0.09,0,0.22,0.23,0.09,0.03,0.84,0.51,0.46,1.53,0.18
Barbados,BRB,2007,1,0.09,0,0.21,0.22,0.09,0.03,0.78,0.48,0.43,1.44,0.17
Barbados,BRB,2008,0.93,0.08,0,0.19,0.2,0.08,0.03,0.74,0.45,0.41,1.33,0.16
Barbados,BRB,2009,0.87,0.07,0,0.18,0.19,0.08,0.03,0.71,0.42,0.4,1.24,0.15
Barbados,BRB,2010,0.84,0.07,0,0.17,0.18,0.07,0.03,0.7,0.4,0.4,1.19,0.14
Barbados,BRB,2011,0.85,0.07,0,0.17,0.18,0.07,0.02,0.69,0.4,0.39,1.18,0.14
Barbados,BRB,2012,0.76,0.07,0,0.16,0.17,0.07,0.02,0.65,0.38,0.37,1.11,0.13
Barbados,BRB,2013,0.73,0.06,0,0.15,0.17,0.07,0.02,0.63,0.36,0.36,1.07,0.12
Barbados,BRB,2014,0.69,0.06,0,0.15,0.16,0.06,0.02,0.62,0.36,0.35,1.05,0.12
Barbados,BRB,2015,0.67,0.06,0,0.15,0.16,0.06,0.02,0.6,0.35,0.34,1.02,0.12
Barbados,BRB,2016,0.62,0.06,0,0.14,0.16,0.06,0.02,0.59,0.35,0.33,1,0.11
Barbados,BRB,2017,0.61,0.06,0,0.14,0.15,0.05,0.02,0.58,0.34,0.32,0.98,0.11
